Inv No,Date,TOI,Product Desc,Quantity,Unit,Currency,Rate,CTH,Basic notification,Sr no,CETH,Excise notification,Sr no,Mrp Sr no,Amount,SAD notification,Sr no,Exim Code,Scheme Notn,Scheme SrNo,Generic Description,BRAND,Model,END USE,EduCessNotnNo,EduCessNotnSrNo ,SHEduCessNotnNo,SHEduCessNotnSrNo,CEXEduCessNotnNo,CEXEduCessNotnSrNo ,Country of origin,RSP Notf,Sr. no.,Sapta Notif No,SAPTA Sr No,Manufacturer,Address,MRP Status,Abatement Rate,IGST Notn No,IGST SrNo,GST CCESS Notn No,GST CCESS SrNo,IGST Exemp Notn Type,IGST Exemp Notn No,IGST Exemp SrNo,GST CCESS Exemp NotnType,GST CCESS Exemp Notn No,GST CCESS Exemp SrNo,Manufacturer Cntry,Manufacturer State,Manuf Postal Code,SWS Notn No,SWS Notn SrNo,Duty Exemption Type,Regn No.,Regn Date,Regn Port,Item SNo. In Lic.,Product Material Code,Type Of Item,Source Country,Transit Country,SQC_Qty,Consigner Name,Consigner Address,Consigner City,Consigner Country,SIMS Category,SIMS Code,Custom Health Cess Notn No,Custom Health Cess Notn SrNo,COO_No ,COO_Date of Issue ,COO_Issuing Country ,COO_Origin Criteria ,COO_Origin Criteria remarks ,COO_Accumulation/Cumulation Status ,FOC Item,AIDC Levy Notification No ,AIDC Levy Notification Sr.No. ,AIDC Exemption Notification No. ,AIDC Exemption Notification Sr.No. ,AIDCNotn_Excise,ADICNotnSr_Excise,Previous BE No.,Previous BE Date,Previous BE IGM No.,Previous BE IGM Date,Previous BE Currency,Previous BE Unit Price,Previous BE Custom House,Aggregate Duty Notification No.,Aggregate Duty Notification Sr.No.,COO_Tariff Shift,COO_Retroactive Issuance Status,COO_Direct Consignment Status,GST_Comp_Cess_SalePrice_INR,CVD_Notn,CVD_SLNo,CVD_Rate,CVD_Calc,CVD_ItemSLNo,CVD_SuppSLNo,COO_ItemSrNoCert
59638727,5/2/2026,FOB,5QT423051E STEERING SYSTEM (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),3,PCS,EUR,269.05,87089400,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,5QT423051E,GNX200,,,,,,,DE,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,35.7,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638727,5/2/2026,FOB,5WA121251H RADIATOR (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),3,PCS,EUR,24.9,87089100,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,5WA121251H,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,9.201,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638727,5/2/2026,FOB,5WA199315F SUB-FRAME (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),3,PCS,EUR,36.98,87089900,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,5WA199315F,GNX200,,,,,,,PL,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,33.6,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638727,5/2/2026,FOB,5WA816411A REFRIGERANT CONDENSER WITH (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),3,PCS,EUR,22.31,84159000,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,5WA816411A,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II404,001/2017,56,,,,,,,,,,,,,,,,,,,,,4.947,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638727,5/2/2026,FOB,5WC816001G HVAC UNIT (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),6,PCS,EUR,114.01,84152090,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,5WC816001G,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II404,001/2017,56,,,,,,,,,,,,,,,,,,,,,6,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638727,5/2/2026,FOB,89A827506A HOOD LATCH (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),3,PCS,EUR,6.2,83012000,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,89A827506A,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II376,001/2017,56,,,,,,,,,,,,,,,,,,,,,3,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638727,5/2/2026,FOB,89C800346F7C DOOR HANDLE (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),1,PCS,EUR,6.71,87089900,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,89C800346F7C,GNX200,,,,,,,PL,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,0.144,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638727,5/2/2026,FOB,89C800346F9R DOOR HANDLE (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),2,PCS,EUR,6.71,87089900,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,89C800346F9R,GNX200,,,,,,,PL,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,0.316,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638727,5/2/2026,FOB,8V0827507H STRIKER PLATE (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),3,PCS,EUR,1.16,87089900,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,8V0827507H,GNX200,,,,,,,PL,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,0.42,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638727,5/2/2026,FOB,57H800411038 BODY W.PAINT (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),1,PCS,EUR,2835.76,87071000,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H800411038,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II543,001/2017,56,,,,,,,,,,,,,,,,,,,,,1,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638727,5/2/2026,FOB,57H800411038 BODY W.PAINT (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),1,PCS,EUR,2835.76,87071000,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H800411038,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II543,001/2017,56,,,,,,,,,,,,,,,,,,,,,1,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638727,5/2/2026,FOB,57H800411038 BODY W.PAINT (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),1,PCS,EUR,2835.76,87071000,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H800411038,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II543,001/2017,56,,,,,,,,,,,,,,,,,,,,,1,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,0CQ525010AN FINAL DRIVE (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),3,PCS,EUR,423.55,87085000,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,0CQ525010AN,GNX200,,,,,,,DE,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,89.4,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,3WA505235AF SUB FRAME (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),3,PCS,EUR,125.62,87085000,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,3WA505235AF,GNX200,,,,,,,DE,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,62.94,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,571807109C BUMPER (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),3,PCS,EUR,43.41,87081090,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,571807109C,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,35.4,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H253181AG INTERMEDIATE PIPE WITH (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),3,PCS,EUR,87.8,87089200,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H253181AG,GNX200,,,,,,,PL,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,47.4,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H601011G SPARE WHEEL (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),3,PCS,EUR,54.94,87087000,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H601011G,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,54,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H805588J FRONT PANEL (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),3,PCS,EUR,16.72,87089900,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H805588J,GNX200,,,,,,,DE,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,10.2,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,"57H807101HS9R BUMPER,FRONT (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)",1,PCS,EUR,261.15,87081090,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H807101HS9R,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,13,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,"57H807101MF7C BUMPER,FRONT (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)",1,PCS,EUR,467.45,87081090,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H807101MF7C,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,11.82,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,"57H807101RS9R BUMPER,FRONT (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION)",1,PCS,EUR,452.41,87081090,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H807101RS9R,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,13,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H807301CF7C REAR BUMPER (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),1,PCS,EUR,143.78,87081090,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H807301CF7C,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,6,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H807301CS9R REAR BUMPER (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),1,PCS,EUR,133.76,87081090,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H807301CS9R,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,6,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H807301ES9R REAR BUMPER (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),1,PCS,EUR,133.68,87081090,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H807301ES9R,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,7,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H867427FZTB TRUNK LINING (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),2,PCS,EUR,29.76,87089900,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H867427FZTB,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,6.798,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H867427GZTB TRUNK LINING (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),1,PCS,EUR,26.73,87089900,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H867427GZTB,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,3.473,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H867428EZTB TRUNK LINING (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),2,PCS,EUR,30.81,87089900,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H867428EZTB,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,6.35,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H867428MZTB TRUNK LINING (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),1,PCS,EUR,29.18,87089900,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H867428MZTB,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,3.2,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H867975B4PK TRIM PANEL FOR HATCH GATE (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),3,PCS,EUR,9.95,87082900,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H867975B4PK,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II544,001/2017,56,,,,,,,,,,,,,,,,,,,,,7.5,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H881031JCIH FRONT SEAT (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),1,PCS,EUR,255.89,94019900,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H881031JCIH,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II610,001/2017,56,,,,,,,,,,,,,,,,,,,,,1,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H881031LGTI FRONT SEAT (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),1,PCS,EUR,176.56,94012000,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H881031LGTI,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II610,001/2017,56,,,,,,,,,,,,,,,,,,,,,1,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H881031MCIH FRONT SEAT (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),1,PCS,EUR,264.32,94019900,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H881031MCIH,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II610,001/2017,56,,,,,,,,,,,,,,,,,,,,,1,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H881032JCIH FRONT SEAT (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),1,PCS,EUR,252.46,94019900,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H881032JCIH,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II610,001/2017,56,,,,,,,,,,,,,,,,,,,,,1,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H881032LGTI FRONT SEAT (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),1,PCS,EUR,218.25,94012000,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H881032LGTI,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II610,001/2017,56,,,,,,,,,,,,,,,,,,,,,1,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H881032MCIH FRONT SEAT (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),1,PCS,EUR,242,94019900,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H881032MCIH,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II610,001/2017,56,,,,,,,,,,,,,,,,,,,,,1,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H881041HGTI FRONT SEAT BACKRES (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),1,PCS,EUR,143.35,94019900,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H881041HGTI,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II610,001/2017,56,,,,,,,,,,,,,,,,,,,,,1,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H881041JCIH FRONT SEAT BACKRES (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),2,PCS,EUR,227.58,94019900,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H881041JCIH,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II610,001/2017,56,,,,,,,,,,,,,,,,,,,,,2,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H881042HGTI FRONT SEAT BACKRES (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),1,PCS,EUR,190.1,94019900,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H881042HGTI,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II610,001/2017,56,,,,,,,,,,,,,,,,,,,,,1,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H881042JCIH FRONT SEAT BACKRES (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),2,PCS,EUR,256.08,94019900,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H881042JCIH,GNX200,,,,,,,CZ,,,,,,,N,,009/2025,II610,001/2017,56,,,,,,,,,,,,,,,,,,,,,2,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H885031CII REAR SEAT (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),2,PCS,EUR,86.29,94019900,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H885031CII,GNX200,,,,,,,UA,,,,,,,N,,009/2025,II610,001/2017,56,,,,,,,,,,,,,,,,,,,,,8,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
59638728,5/2/2026,FOB,57H885031BGSI REAR SEAT (AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),1,PCS,EUR,77.01,94012000,,,NOEXCISE,,,,,,,,,,(AUTOMOTIVE PARTS FOR CAPTIVE CONSUMPTION),SKODA,57H885031BGSI,GNX200,,,,,,,UA,,,,,,,N,,009/2025,II610,001/2017,56,,,,,,,,,,,,,,,,,,,,,1,SKODA AUTO A.S.,"TR. VACLAVA KLEMENTA 869,Mlada Boleslav II, 293 01 Mlada Boleslav",,CZ,,,,,,,,,,,,,,,,011/2021,17,,,,,,,,,,,,,,,,,,,,
